0.108911	0.108911
0.526321	0.526321
0.882129	0.882129
0.233886	0.233886
0.287821	0.287821
0.698903	0.698903
0.787607	0.787607
0.630556	0.630556
0.104418	0.104418
0.0774487	0.0774487
0.369748	0.369748
0.830146	0.830146
0.755852	0.755852
0.183366	0.183366
0.2586	0.2586
0.761625	0.761625
0.90045	0.90045
0.377536	0.377536
0.542456	0.542456
0.860254	0.860254
0.572021	0.572021
0.137905	0.137905
0.238842	0.238842
0.195882	0.195882
0.652322	0.652322
0.658898	0.658898
0.171409	0.171409
0.417344	0.417344
0.964133	0.964133
0.441736	0.441736
0.11884	0.11884
0.358579	0.358579
0.769676	0.769676
0.873188	0.873188
0.379903	0.379903
0.886142	0.886142
0.208663	0.208663
0.309898	0.309898
0.5612	0.5612
0.422475	0.422475
0.0451017	0.0451017
0.336873	0.336873
0.274564	0.274564
0.570812	0.570812
0.941055	0.941055
0.587734	0.587734
0.699119	0.699119
0.00187145	0.00187145
0.526536	0.526536
0.0953768	0.0953768
0.123698	0.123698
0.169469	0.169469
0.496636	0.496636
0.485708	0.485708
0.663636	0.663636
0.863193	0.863193
0.482034	0.482034
0.0254399	0.0254399
0.866119	0.866119
0.379612	0.379612
0.598094	0.598094
0.958476	0.958476
0.840186	0.840186
0.698496	0.698496
0.384937	0.384937
0.871704	0.871704
0.910311	0.910311
0.142694	0.142694
0.981482	0.981482
0.622093	0.622093
0.723792	0.723792
0.435654	0.435654
0.096196	0.096196
0.934935	0.934935
0.527589	0.527589
0.138303	0.138303
0.633282	0.633282
0.804504	0.804504
0.363622	0.363622
0.763616	0.763616
0.872747	0.872747
0.943702	0.943702
0.209587	0.209587
0.225051	0.225051
0.538064	0.538064
0.51121	0.51121
0.918025	0.918025
0.782005	0.782005
0.0827876	0.0827876
0.656773	0.656773
0.0675159	0.0675159
0.533381	0.533381
0.873473	0.873473
0.662474	0.662474
0.712772	0.712772
0.521907	0.521907
0.511153	0.511153
0.861666	0.861666
0.96985	0.96985
0.103418	0.103418
0.0867302	0.0867302
0.561057	0.561057
0.281061	0.281061
0.00416325	0.00416325
0.796082	0.796082
0.0228451	0.0228451
0.296439	0.296439
0.233371	0.233371
0.777142	0.777142
0.266942	0.266942
0.0224707	0.0224707
0.925711	0.925711
0.393172	0.393172
0.0261127	0.0261127
0.532327	0.532327
0.829537	0.829537
0.152969	0.152969
0.156633	0.156633
0.784486	0.784486
0.539736	0.539736
0.167356	0.167356
0.403814	0.403814
0.565354	0.565354
0.535652	0.535652
0.122755	0.122755
0.235695	0.235695
0.0793902	0.0793902
0.292336	0.292336
0.17001	0.17001
0.0314958	0.0314958
0.863103	0.863103
0.393484	0.393484
0.335601	0.335601
0.0142922	0.0142922
0.826669	0.826669
0.313263	0.313263
0.893493	0.893493
0.488308	0.488308
0.238382	0.238382
0.739658	0.739658
0.146815	0.146815
0.0626282	0.0626282
0.693159	0.693159
0.099426	0.099426
0.133522	0.133522
0.898308	0.898308
0.25651	0.25651
0.692164	0.692164
0.11455	0.11455
0.110953	0.110953
0.548718	0.548718
0.061813	0.061813
0.885877	0.885877
0.946248	0.946248
0.730727	0.730727
0.302347	0.302347
0.0833191	0.0833191
0.183082	0.183082
0.977374	0.977374
0.554089	0.554089
0.380456	0.380456
0.434195	0.434195
0.65068	0.65068
0.0329394	0.0329394
0.292703	0.292703
0.533375	0.533375
0.867575	0.867575
0.822066	0.822066
0.754563	0.754563
0.907189	0.907189
0.0504346	0.0504346
0.618008	0.618008
0.67826	0.67826
0.345395	0.345395
0.713903	0.713903
0.642196	0.642196
0.631915	0.631915
0.45017	0.45017
0.470636	0.470636
0.73832	0.73832
0.821853	0.821853
0.543493	0.543493
0.887608	0.887608
0.660467	0.660467
0.72529	0.72529
0.919114	0.919114
0.859546	0.859546
0.870317	0.870317
0.537265	0.537265
0.719866	0.719866
0.547002	0.547002
0.362446	0.362446
0.59893	0.59893
0.786164	0.786164
0.201522	0.201522
0.238277	0.238277
0.636072	0.636072
0.567035	0.567035
0.20027	0.20027
0.998372	0.998372
0.348607	0.348607
0.894289	0.894289
0.275921	0.275921
0.914396	0.914396
0.188299	0.188299
0.143296	0.143296
0.577682	0.577682
0.744587	0.744587
0.0279353	0.0279353
0.337276	0.337276
0.673652	0.673652
0.781796	0.781796
0.87546	0.87546
0.630051	0.630051
0.604928	0.604928
0.725613	0.725613
0.238225	0.238225
